row.id,year,exposure,nb.rb,driver.age,drv.age,driver.gender,marital.status,yrs.licensed,yrs.lic,ncd.level,region,body.code,vehicle.age,veh.age,vehicle.value,seats,ccm,hp,weight,length,width,height,fuel.type,prior.claims,clm.count,clm.incurred
192,2011,83%,NB,48,48,Male,Married,3,3,4,3,A,9,9,10,5,1390,75,1065,3.995,1.663,1.827,Gasoline,1,0,0
193,2010,25%,NB,48,48,Male,Married,3,3,4,3,A,9,9,10,5,1390,75,1065,3.995,1.663,1.827,Gasoline,1,0,0
194,2011,83%,NB,25,25,Male,Married,2,2,1,3,E,5,5,18.5,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
195,2010,25%,NB,25,25,Male,Married,2,2,1,3,E,5,5,18.5,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
196,2010,83%,NB,28,28,Male,Married,2,2,3,3,A,1,1,32.5,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
197,2011,25%,NB,28,28,Male,Married,2,2,3,3,A,1,1,32.5,5,1753,110,1485,4.278,1.795,1.739,Diesel,1,0,0
198,2010,83%,NB,41,41,Male,Married,4,4,5,3,A,3,3,22.5,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
199,2011,25%,NB,41,41,Male,Married,4,4,5,3,A,3,3,22.5,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
200,2010,83%,NB,26,26,Male,Married,1,1,1,3,E,3,3,17.475,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
201,2011,25%,NB,26,26,Male,Married,1,1,1,3,E,3,3,17.475,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
202,2010,83%,NB,63,63,Male,Married,4,4,6,28,A,4,4,22.5,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
203,2011,25%,NB,63,63,Male,Married,4,4,6,28,A,4,4,22.5,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
204,2011,83%,NB,35,35,Male,Married,1,1,5,21,D,6,6,13.285,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
205,2010,25%,NB,35,35,Male,Married,1,1,5,21,D,6,6,13.285,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
206,2011,83%,NB,54,54,Male,Divorced,1,1,1,3,D,1,1,26,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
207,2010,25%,NB,54,54,Male,Divorced,1,1,1,3,D,1,1,26,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
208,2010,83%,RB,44,44,Male,Married,4,4,5,3,G,8,8,13.8,6,2402,90,1883,5.201,1.974,2.343,Diesel,3,1,488.89
209,2010,25%,RB,44,44,Male,Married,4,4,5,3,G,8,8,13.8,6,2402,90,1883,5.201,1.974,2.343,Diesel,3,0,0
210,2011,75%,RB,32,32,Female,Married,2,2,3,3,D,4,4,18,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
211,2010,33%,RB,32,32,Female,Married,2,2,3,3,D,4,4,18,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
212,2011,83%,NB,39,39,Male,Married,1,1,1,17,D,3,3,21,2,1461,85,1080,4.035,1.663,1.845,Diesel,0,0,0
213,2010,25%,NB,39,39,Male,Married,1,1,1,17,D,3,3,21,2,1461,85,1080,4.035,1.663,1.845,Diesel,0,0,0
214,2011,83%,NB,27,27,Male,Single,1,1,1,34,E,4,4,20.33,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
215,2010,25%,NB,27,27,Male,Single,1,1,1,34,E,4,4,20.33,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
216,2011,83%,RB,49,49,Male,Married,3,3,6,28,D,6,6,13.585,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
217,2010,25%,RB,49,49,Male,Married,3,3,6,28,D,6,6,13.585,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
218,2010,83%,NB,39,39,Male,Married,2,2,3,28,A,1,1,19.25,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
219,2011,25%,NB,39,39,Male,Married,2,2,3,28,A,1,1,19.25,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
220,2011,83%,NB,46,46,Male,Married,1,1,1,3,D,2,2,23.2,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
221,2010,25%,NB,46,46,Male,Married,1,1,1,3,D,2,2,23.2,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
222,2011,25%,NB,49,49,Male,Married,3,3,6,28,G,6,6,29.003,6,1896,105,1815,5.29,1.904,1.959,Diesel,0,0,0
223,2010,58%,RB,49,49,Male,Married,3,3,6,28,D,6,6,13.585,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
224,2011,25%,NB,49,49,Male,Married,3,3,6,28,G,6,6,29.003,6,1896,105,1815,5.29,1.904,1.959,Diesel,0,0,0
225,2010,75%,RB,51,51,Male,Married,5,5,5,3,B,4,4,17.7,3,2476,94,1670,4.795,1.74,1.965,Diesel,1,0,0
226,2011,33%,RB,51,51,Male,Married,5,5,5,3,B,4,4,17.7,3,2476,94,1670,4.795,1.74,1.965,Diesel,1,0,0
227,2011,75%,RB,68,68,Male,Married,2,2,4,3,D,3,3,20.3,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
228,2010,33%,RB,68,68,Male,Married,2,2,4,3,D,3,3,20.3,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
229,2010,8%,NB,45,45,Male,Married,1,1,1,3,D,0,0,36.7,2,1598,105,1370,4.74,1.832,1.88,Diesel,0,0,0
230,2011,83%,NB,45,45,Male,Married,1,1,1,3,A,0,0,38.15,5,1598,105,1420,4.39,1.832,1.845,Diesel,0,0,0
231,2010,25%,NB,45,45,Male,Married,1,1,1,3,A,0,0,38.15,5,1598,105,1420,4.39,1.832,1.845,Diesel,0,0,0
232,2011,83%,NB,35,35,Male,Married,1,1,1,3,A,5,5,17.85,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
233,2010,25%,NB,35,35,Male,Married,1,1,1,3,A,5,5,17.85,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
234,2011,75%,NB,42,42,Male,Single,5,5,3,3,E,4,4,16,5,1248,75,1320,4.253,1.722,1.831,Diesel,2,0,0
235,2010,33%,NB,42,42,Male,Single,5,5,3,3,E,4,4,16,5,1248,75,1320,4.253,1.722,1.831,Diesel,2,0,0
236,2010,75%,RB,30,30,Female,Single,4,4,5,3,E,3,3,17.475,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,1,172.03
237,2011,33%,RB,30,30,Female,Single,4,4,5,3,E,3,3,17.475,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
238,2011,75%,RB,66,66,Male,Married,2,2,3,3,D,6,6,14.1,2,1868,70,1163,4.137,1.724,1.815,Diesel,0,0,0
239,2010,33%,RB,66,66,Male,Married,2,2,3,3,D,6,6,14.1,2,1868,70,1163,4.137,1.724,1.815,Diesel,0,0,0
240,2011,75%,RB,68,68,Male,Married,2,2,5,3,D,3,3,20.3,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
241,2010,33%,RB,68,68,Male,Married,2,2,5,3,D,3,3,20.3,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
242,2011,75%,RB,50,50,Male,Single,4,4,4,3,D,4,4,15.7,3,2476,100,1890,5.035,1.82,1.98,Diesel,3,0,0
243,2010,33%,RB,50,50,Male,Single,4,4,4,3,D,4,4,15.7,3,2476,100,1890,5.035,1.82,1.98,Diesel,3,0,0
244,2010,75%,RB,40,40,Male,Married,5,5,6,28,D,6,6,15.85,2,1753,75,1400,4.278,1.795,1.739,Diesel,0,0,0
245,2011,33%,RB,40,40,Male,Married,5,5,6,28,D,6,6,15.85,2,1753,75,1400,4.278,1.795,1.739,Diesel,0,0,0
246,2011,75%,RB,44,44,Male,Married,4,4,5,28,E,4,4,16.25,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
247,2010,33%,RB,44,44,Male,Married,4,4,5,28,E,4,4,16.25,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
248,2010,83%,NB,34,34,Male,Married,1,1,1,3,E,0,0,27.37,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,1,68.01
249,2010,8%,NB,34,34,Male,Married,1,1,1,3,E,0,0,27.37,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
250,2010,75%,RB,76,76,Male,Divorced,2,2,3,3,C,11,11,15.8,4,2446,79,1405,4.725,1.69,1.64,Diesel,1,0,0
251,2011,33%,RB,76,76,Male,Divorced,2,2,3,3,C,11,11,15.8,4,2446,79,1405,4.725,1.69,1.64,Diesel,1,0,0
252,2010,75%,RB,49,49,Male,Married,2,2,5,22,G,4,4,26.2,3,1870,100,1903,5.182,1.904,1.958,Diesel,0,0,0
253,2011,33%,RB,49,49,Male,Married,2,2,5,22,G,4,4,26.2,3,1870,100,1903,5.182,1.904,1.958,Diesel,0,0,0
254,2010,75%,RB,48,48,Male,Married,6,6,6,3,D,7,7,11.305,2,1910,63,1280,4.159,1.714,1.82,Diesel,0,0,0
255,2010,33%,RB,48,48,Male,Married,6,6,6,3,D,7,7,11.305,2,1910,63,1280,4.159,1.714,1.82,Diesel,0,0,0
256,2010,67%,NB,28,28,Male,Married,4,4,1,3,D,5,5,12.7,2,1398,68,974,3.822,1.673,1.435,Diesel,2,0,0
257,2011,42%,NB,28,28,Male,Married,4,4,1,3,D,5,5,12.7,2,1398,68,974,3.822,1.673,1.435,Diesel,2,1,58.47
258,2011,75%,NB,59,59,Male,Married,2,2,3,3,A,1,1,23.75,4,1398,70,1090,3.864,1.816,1.721,Diesel,1,0,0
259,2010,33%,NB,59,59,Male,Married,2,2,3,3,A,1,1,23.75,4,1398,70,1090,3.864,1.816,1.721,Diesel,1,0,0
260,2010,75%,RB,64,64,Male,Married,5,5,6,3,A,5,5,16.95,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
261,2010,33%,RB,64,64,Male,Married,5,5,6,3,A,5,5,16.95,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
262,2011,75%,RB,66,66,Male,Married,5,5,5,3,A,2,2,22.25,5,1753,75,1485,4.297,1.795,1.814,Diesel,2,0,0
263,2010,33%,RB,66,66,Male,Married,5,5,5,3,A,2,2,22.25,5,1753,75,1485,4.297,1.795,1.814,Diesel,2,0,0
264,2011,75%,NB,54,54,Male,Married,1,1,1,21,D,4,4,15.8,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
265,2010,33%,NB,54,54,Male,Married,1,1,1,21,D,4,4,15.8,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
266,2010,75%,NB,51,51,Male,Married,3,3,1,10,D,4,4,14.45,2,1461,70,1075,4.035,1.663,1.845,Diesel,1,0,0
267,2011,33%,NB,51,51,Male,Married,3,3,1,10,D,4,4,14.45,2,1461,70,1075,4.035,1.663,1.845,Diesel,1,0,0
268,2010,75%,RB,47,47,Male,Married,2,2,3,3,E,1,1,25.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
269,2011,33%,RB,47,47,Male,Married,2,2,3,3,E,1,1,25.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
270,2010,75%,NB,37,37,Male,Divorced,3,3,1,38,E,2,2,24.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
271,2011,33%,NB,37,37,Male,Divorced,3,3,1,38,E,2,2,24.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
272,2011,75%,NB,49,49,Male,Married,1,1,1,3,E,0,0,33.1,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
273,2010,33%,NB,49,49,Male,Married,1,1,1,3,E,0,0,33.1,6,2402,100,1875,4.863,1.974,2.07,Diesel,0,0,0
274,2011,75%,NB,41,41,Male,Married,2,2,1,3,A,1,1,27.8,5,1560,90,1422,4.38,2.112,1.875,Diesel,1,0,0
275,2010,33%,NB,41,41,Male,Married,2,2,1,3,A,1,1,27.8,5,1560,90,1422,4.38,2.112,1.875,Diesel,1,1,43.36
276,2010,75%,NB,50,50,Male,Married,4,4,5,38,C,5,5,20.2,5,2499,143,1802,5.012,1.75,1.74,Diesel,3,0,0
277,2011,33%,NB,50,50,Male,Married,4,4,5,38,C,5,5,20.2,5,2499,143,1802,5.012,1.75,1.74,Diesel,3,0,0
278,2010,67%,RB,64,64,Male,Married,4,4,6,3,D,3,3,20.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
279,2011,42%,RB,64,64,Male,Married,4,4,6,3,D,3,3,20.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
280,2010,75%,NB,34,34,Male,Married,1,1,1,21,C,2,2,28.7,5,2499,143,1765,5.012,1.75,1.74,Diesel,0,1,1170
281,2011,33%,NB,34,34,Male,Married,1,1,1,21,C,2,2,28.7,5,2499,143,1765,5.012,1.75,1.74,Diesel,0,0,0
282,2011,67%,RB,49,49,Male,Married,3,3,4,3,E,3,3,19.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
283,2010,42%,RB,49,49,Male,Married,3,3,4,3,E,3,3,19.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
284,2011,75%,NB,32,32,Male,Married,1,1,1,3,E,6,6,13.9,2,1910,100,1310,4.159,1.714,1.82,Diesel,0,1,1779.12
285,2010,33%,NB,32,32,Male,Married,1,1,1,3,E,6,6,13.9,2,1910,100,1310,4.159,1.714,1.82,Diesel,0,0,0
286,2011,75%,NB,48,48,Male,Married,2,2,3,21,D,4,4,17.8,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
287,2010,33%,NB,48,48,Male,Married,2,2,3,21,D,4,4,17.8,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
288,2010,75%,NB,39,39,Male,Married,1,1,1,3,D,4,4,17.35,2,1753,75,1400,4.278,1.795,1.739,Diesel,0,0,0
289,2010,33%,NB,39,39,Male,Married,1,1,1,3,D,4,4,17.35,2,1753,75,1400,4.278,1.795,1.739,Diesel,0,1,364.27
290,2010,75%,NB,41,41,Male,Married,4,4,3,3,E,6,6,15.1,2,1868,70,1175,4.137,1.724,1.815,Diesel,2,0,0
291,2011,33%,NB,41,41,Male,Married,4,4,3,3,D,6,6,12,2,1753,75,1440,4.297,1.795,1.814,Diesel,2,0,0
292,2010,8%,NB,41,41,Male,Married,4,4,3,3,E,6,6,15.1,2,1868,70,1175,4.137,1.724,1.815,Diesel,2,0,0
293,2011,75%,RB,38,38,Male,Married,2,2,3,28,E,1,1,26,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
294,2010,33%,RB,38,38,Male,Married,2,2,3,28,E,1,1,26,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
295,2011,67%,NB,49,49,Male,Married,2,2,3,32,D,4,4,14.45,2,1461,70,1075,4.035,1.663,1.845,Diesel,0,0,0
296,2010,42%,NB,49,49,Male,Married,2,2,3,32,D,4,4,14.45,2,1461,70,1075,4.035,1.663,1.845,Diesel,0,0,0
297,2011,75%,NB,61,61,Male,Married,1,1,1,3,C,3,3,60.9,5,2488,171,2053,5.22,1.85,1.886,Diesel,0,0,0
298,2010,33%,NB,61,61,Male,Married,1,1,1,3,C,3,3,60.9,5,2488,171,2053,5.22,1.85,1.886,Diesel,0,0,0
299,2011,75%,NB,61,61,Male,Married,1,1,1,3,C,6,6,20.6,5,2488,133,1665,5.09,1.825,1.83,Diesel,0,0,0
300,2010,33%,NB,61,61,Male,Married,1,1,1,3,C,6,6,20.6,5,2488,133,1665,5.09,1.825,1.83,Diesel,0,0,0
301,2011,67%,NB,44,44,Female,Married,2,2,6,3,D,4,4,17.75,2,1753,75,1440,4.297,1.795,1.814,Diesel,1,0,0
302,2010,42%,NB,44,44,Female,Married,2,2,6,3,D,4,4,17.75,2,1753,75,1440,4.297,1.795,1.814,Diesel,1,0,0
303,2010,67%,RB,63,63,Male,Married,5,5,6,3,E,5,5,14.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
304,2011,42%,RB,63,63,Male,Married,5,5,6,3,E,5,5,14.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,1,0,0
305,2010,67%,NB,35,35,Male,Married,1,1,1,3,D,3,3,16.85,2,1461,70,1075,4.035,1.663,1.845,Diesel,0,0,0
306,2011,42%,NB,35,35,Male,Married,1,1,1,3,D,3,3,16.85,2,1461,70,1075,4.035,1.663,1.845,Diesel,0,1,229.7
307,2010,67%,NB,37,37,Male,Married,2,2,3,3,A,1,1,24.5,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
308,2011,42%,NB,37,37,Male,Married,2,2,3,3,A,1,1,24.5,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
309,2010,67%,RB,50,50,Male,Married,3,3,4,3,A,9,9,10.6,5,1870,65,1110,3.995,1.663,1.827,Diesel,1,0,0
310,2011,42%,RB,50,50,Male,Married,3,3,4,3,A,9,9,10.6,5,1870,65,1110,3.995,1.663,1.827,Diesel,1,0,0
311,2010,67%,NB,40,40,Male,Married,2,2,3,3,A,1,1,37.15,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
312,2011,42%,NB,40,40,Male,Married,2,2,3,3,A,1,1,37.15,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
313,2010,67%,NB,31,31,Female,Divorced,2,2,3,3,A,1,1,35.3,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
314,2011,42%,NB,31,31,Female,Divorced,2,2,3,3,A,1,1,35.3,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
315,2010,67%,RB,27,27,Female,Married,3,3,4,3,D,5,5,12.2,2,1248,70,1040,3.764,1.618,1.456,Diesel,1,0,0
316,2010,42%,RB,27,27,Female,Married,3,3,4,3,D,5,5,12.2,2,1248,70,1040,3.764,1.618,1.456,Diesel,1,0,0
317,2011,67%,RB,47,47,Male,Married,2,2,4,22,D,4,4,17.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
318,2010,8%,NB,47,47,Male,Married,2,2,4,22,E,0,0,37.6,5,1461,105,1430,4.213,1.83,1.84,Diesel,2,0,0
319,2011,42%,RB,47,47,Male,Married,2,2,4,22,D,4,4,17.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
320,2010,67%,RB,41,41,Male,Married,4,4,6,22,D,4,4,17.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
321,2011,42%,RB,41,41,Male,Married,4,4,6,22,D,4,4,17.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
322,2011,67%,NB,45,45,Male,Married,2,2,1,3,E,0,0,29.8,2,1867,71,1220,4.137,1.724,1.81,Diesel,3,0,0
323,2010,42%,NB,45,45,Male,Married,2,2,1,3,E,0,0,29.8,2,1867,71,1220,4.137,1.724,1.81,Diesel,3,0,0
324,2011,8%,NB,60,60,Male,Married,6,6,6,3,A,0,0,35.84,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
325,2010,42%,NB,60,60,Male,Married,6,6,6,3,A,0,0,35.84,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
326,2011,67%,RB,50,50,Male,Married,4,4,6,3,E,6,6,14.25,5,1910,105,1330,4.253,1.722,1.831,Diesel,1,0,0
327,2010,42%,RB,50,50,Male,Married,4,4,6,3,E,6,6,14.25,5,1910,105,1330,4.253,1.722,1.831,Diesel,1,0,0
328,2011,67%,RB,50,50,Male,Married,5,5,6,3,D,7,7,10.6,2,1870,80,1080,4.035,1.663,1.845,Diesel,0,0,0
329,2010,42%,RB,50,50,Male,Married,5,5,6,3,D,7,7,10.6,2,1870,80,1080,4.035,1.663,1.845,Diesel,0,0,0
330,2010,67%,NB,56,56,Male,Married,1,1,1,3,A,0,0,27.7,5,1560,75,1422,4.38,2.112,1.875,Diesel,0,0,0
331,2011,42%,NB,56,56,Male,Married,1,1,1,3,A,0,0,27.7,5,1560,75,1422,4.38,2.112,1.875,Diesel,0,0,0
332,2010,67%,NB,68,68,Male,Married,2,2,1,3,D,0,0,29.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
333,2011,42%,NB,68,68,Male,Married,2,2,1,3,D,0,0,29.6,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
334,2010,67%,RB,52,52,Male,Married,5,5,5,32,E,4,4,19.1,2,1868,70,1175,4.137,1.724,1.815,Diesel,2,0,0
335,2011,42%,RB,52,52,Male,Married,5,5,5,32,E,4,4,19.1,2,1868,70,1175,4.137,1.724,1.815,Diesel,2,0,0
336,2010,67%,RB,56,56,Male,Married,5,5,6,3,D,6,6,13.3,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
337,2011,42%,RB,56,56,Male,Married,5,5,6,3,D,6,6,13.3,2,1910,105,1310,4.159,1.714,1.82,Diesel,0,0,0
338,2010,67%,NB,41,41,Female,Married,5,5,6,3,E,4,4,22,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
339,2010,42%,NB,41,41,Female,Married,5,5,6,3,E,4,4,22,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
340,2010,67%,NB,58,58,Male,Married,3,3,4,3,E,2,2,22.3,5,1248,75,1395,4.633,1.722,1.831,Diesel,3,0,0
341,2011,42%,NB,58,58,Male,Married,3,3,4,3,E,2,2,22.3,5,1248,75,1395,4.633,1.722,1.831,Diesel,3,0,0
342,2010,67%,NB,43,43,Female,Married,1,1,1,22,A,0,0,27.8,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
343,2011,42%,NB,43,43,Female,Married,1,1,1,22,A,0,0,27.8,5,1753,75,1485,4.297,1.795,1.814,Diesel,0,0,0
344,2011,67%,NB,45,45,Male,Married,2,2,1,3,E,2,2,31.4,5,1870,100,1764,4.782,1.904,1.959,Diesel,1,0,0
345,2010,42%,NB,45,45,Male,Married,2,2,1,3,E,2,2,31.4,5,1870,100,1764,4.782,1.904,1.959,Diesel,1,0,0
346,2011,67%,NB,52,52,Male,Married,4,4,6,3,D,5,5,16.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
347,2010,42%,NB,52,52,Male,Married,4,4,6,3,D,5,5,16.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
348,2011,67%,NB,61,61,Male,Married,4,4,6,38,D,4,4,18.2,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
349,2010,42%,NB,61,61,Male,Married,4,4,6,38,D,4,4,18.2,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
350,2011,67%,RB,50,50,Male,Married,5,5,5,3,D,6,6,13.6,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
351,2010,42%,RB,50,50,Male,Married,5,5,5,3,D,6,6,13.6,2,1868,70,1175,4.137,1.724,1.815,Diesel,1,0,0
352,2011,67%,NB,60,60,Female,Married,4,4,6,3,A,4,4,20.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
353,2010,42%,NB,60,60,Female,Married,4,4,6,3,A,4,4,20.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
354,2011,67%,NB,41,41,Male,Married,2,2,1,21,D,4,4,15.8,2,1248,75,1270,4.253,1.722,1.831,Diesel,1,0,0
355,2010,67%,NB,46,46,Male,Married,2,2,1,3,E,5,5,15.45,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
356,2011,42%,NB,46,46,Male,Married,2,2,1,3,E,5,5,15.45,5,1910,105,1330,4.253,1.722,1.831,Diesel,0,0,0
357,2010,67%,NB,40,40,Male,Single,1,1,6,3,E,5,5,14.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
358,2011,42%,NB,40,40,Male,Single,1,1,6,3,E,5,5,14.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
359,2010,67%,RB,59,59,Male,Married,2,2,6,3,E,5,5,26.1,2,1896,105,1725,4.89,1.904,1.959,Diesel,0,0,0
360,2011,42%,RB,59,59,Male,Married,2,2,6,3,E,5,5,26.1,2,1896,105,1725,4.89,1.904,1.959,Diesel,0,0,0
361,2011,67%,NB,50,50,Female,Married,1,1,3,38,C,4,4,25.3,5,2498,109,1710,5.012,1.75,1.75,Diesel,0,0,0
362,2010,42%,NB,50,50,Female,Married,1,1,3,38,C,4,4,25.3,5,2498,109,1710,5.012,1.75,1.75,Diesel,0,0,0
363,2011,58%,NB,41,41,Male,Married,2,2,5,38,D,1,1,25.2,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,1,161.29
364,2010,8%,RB,41,41,Male,Married,2,2,5,38,F,3,3,19.5,3,2476,94,1440,4.795,1.74,1.965,Diesel,0,0,0
365,2011,42%,NB,41,41,Male,Married,2,2,5,38,D,1,1,25.2,5,1461,85,1389,4.213,1.83,1.84,Diesel,0,0,0
366,2010,67%,NB,31,31,Female,Married,4,4,5,38,D,3,3,19.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
367,2011,42%,NB,31,31,Female,Married,4,4,5,38,D,3,3,19.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
368,2010,67%,RB,48,48,Male,Married,5,5,6,9,E,5,5,14.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
369,2011,42%,RB,48,48,Male,Married,5,5,6,9,E,5,5,14.4,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
370,2010,58%,RB,38,38,Male,Married,2,2,5,28,D,6,6,13.95,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
371,2011,50%,RB,38,38,Male,Married,2,2,5,28,D,6,6,13.95,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
372,2010,67%,NB,40,40,Male,Married,4,4,5,21,D,4,4,14.6,2,1248,75,1270,4.253,1.722,1.831,Diesel,2,1,331.13
373,2011,42%,NB,40,40,Male,Married,4,4,5,21,D,4,4,14.6,2,1248,75,1270,4.253,1.722,1.831,Diesel,2,0,0
374,2010,67%,RB,42,42,Male,Married,6,6,6,23,D,2,2,23,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
375,2011,42%,RB,42,42,Male,Married,6,6,6,23,D,2,2,23,2,2477,75,1370,4.81,1.69,1.97,Diesel,0,0,0
376,2010,67%,NB,36,36,Male,Married,4,4,3,38,A,4,4,18.05,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,1,39.74
377,2011,42%,NB,36,36,Male,Married,4,4,3,38,A,4,4,18.05,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
378,2010,67%,NB,40,40,Male,Married,5,5,6,24,A,4,4,20.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
379,2011,42%,NB,40,40,Male,Married,5,5,6,24,A,4,4,20.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
380,2010,67%,NB,33,33,Male,Married,4,4,5,22,A,0,0,36.9,5,1753,110,1485,4.278,1.795,1.739,Diesel,2,0,0
381,2011,42%,NB,33,33,Male,Married,4,4,5,22,A,0,0,36.9,5,1753,110,1485,4.278,1.795,1.739,Diesel,2,0,0
382,2010,67%,RB,46,46,Male,Married,6,6,5,21,A,3,3,16.55,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,0,0
383,2010,42%,RB,46,46,Male,Married,6,6,5,21,A,3,3,16.55,5,1461,70,1205,4.45,1.993,1.64,Diesel,1,0,0
